File,Start,End,Center1,Center2,group,steady_start,steady_end,f0,f1,f2,f3,f4
w23iy,120.0,427.0,216.0,232.0,women,173.3,274.7,217.76178425209307,437.5235053705421,2588.2071510055557,3217.2382840865075,4137.5357028531935
w24iy,126.0,460.0,318.0,324.0,women,265.9,376.1,271.5500614171998,531.7232636276395,2944.335704192816,3835.4823933339744,4622.616319267891
w25iy,137.0,483.0,325.0,325.0,women,267.9,382.1,236.82484884624827,472.37413708155333,2899.831355889289,3113.0932733799204,3929.367459423552
w26iy,112.0,448.0,293.0,237.0,women,209.6,320.4,197.96894152575945,404.3907852592941,2580.8296203625496,3251.753661358669,4142.791087467817
w27iy,124.0,374.0,227.0,206.0,women,175.2,257.8,251.29254501025696,483.8247736743684,2733.7550078768527,3055.692067711778,3329.954502018331
w28iy,108.0,330.0,219.0,229.0,women,187.4,260.6,245.81419126845242,489.58173344131944,2658.653750088809,2963.135060047244,4124.479086773468
w29iy,112.0,396.0,176.0,178.0,women,130.1,223.9,275.53490706075183,512.7068604160861,2335.8569848280613,3146.6939674269856,3790.548564628208
w30iy,117.0,423.0,277.0,276.0,women,226.0,327.0,233.26394385944744,467.4755707080528,2758.311060295749,3407.9421986085463,3760.417854339039
w31iy,139.0,455.0,185.0,212.0,women,146.4,250.6,235.23462742336457,459.9802507670727,2332.1343250030427,3112.655420583801,3959.4916628154824
w32iy,119.0,380.0,192.0,224.0,women,164.9,251.1,214.66029763863497,433.52880808367445,2729.3618606564696,3015.8579547461018,4173.360190392917
w33iy,131.0,388.0,170.0,182.0,women,133.6,218.4,276.5396088401927,505.0613969738688,2220.311335352819,3148.8383595310324,4002.838269568858
w34iy,141.0,377.0,227.0,256.0,women,202.6,280.4,219.83121383378176,434.74308187486827,2841.2812622648107,3416.4809982256065,4090.207670030926
w35iy,157.0,433.0,326.0,299.0,women,267.0,358.0,213.15475062922164,413.9076908778305,2728.2113676676245,3608.0598992005844,3882.5098912106464
w36iy,153.0,477.0,312.0,377.0,women,291.0,398.0,219.38815777018627,437.87466863311624,2662.2372367685753,3333.057114716075,4218.35904865912
w37iy,160.0,556.0,439.0,387.0,women,347.7,478.3,200.3492778293474,397.6044243937786,2789.814093540842,3299.9462863998715,4320.427918561004
w38iy,149.0,425.0,363.0,380.0,women,326.0,417.0,224.64519346514538,449.4690023404968,2913.1059189091743,3241.0154330714818,4402.952345513425
w39iy,178.0,516.0,333.0,364.0,women,292.7,404.3,210.60928827098553,422.1159456340611,2619.549191270223,3221.8062164657263,3728.848089033321
w40iy,160.0,431.0,254.0,268.0,women,216.3,305.7,200.9429421398751,400.0431868560286,2718.302836359093,3294.325896362095,3935.499430815286
w41iy,135.0,398.0,312.0,319.0,women,272.1,358.9,228.94730537543876,443.17819259330946,2955.6717818375564,3586.803507938483,4172.186856771346
w42iy,156.0,532.0,316.0,335.0,women,263.5,387.5,248.71599565563352,448.29812196679126,2656.8754456066226,2766.9180872702173,3748.2172293107405
w44iy,203.0,571.0,400.0,412.0,women,345.3,466.7,226.97454615590607,442.318423528586,2546.6245309193155,3475.0272197147915,3982.2840041925647
w45iy,97.0,423.0,160.0,186.0,women,119.2,226.8,217.88234668299853,432.4320448976868,2490.328065341721,3002.6607768415897,3762.881881972823
w46iy,125.0,441.0,228.0,228.0,women,175.9,280.1,156.8043617033603,349.46942786433266,2071.1502611347273,3309.127957458398,4308.013546389222
w47iy,144.0,480.0,336.0,312.0,women,268.6,379.4,229.00039471759325,451.2337592941774,2763.697041586143,3258.9831334833816,4412.130872424514
w48iy,110.0,389.0,195.0,254.0,women,178.5,270.5,255.071437863424,493.4653176556568,2639.494894496125,2937.5402999766884,3762.9112617671794
w49iy,145.0,435.0,176.0,200.0,women,145.0,235.8,240.80416073027754,423.680956557166,2855.182426532997,3414.536444764804,4361.729986682514
w50iy,94.0,408.0,253.0,269.0,women,209.2,312.8,231.66167394325686,434.4048815330983,2806.507997653178,3264.015059067133,3917.2401217753913
b01iy,120.0,357.0,188.0,184.0,children,146.9,225.1,274.05373496030234,535.6904779745124,3112.5656120250705,4174.24496525567,5426.086867853738
b02iy,87.0,404.0,185.0,195.0,children,137.7,242.3,289.1737508910947,437.26281289093623,3179.1759009343255,4042.888249291464,4785.8863993911455
b03iy,110.0,387.0,137.0,144.0,children,110.0,186.2,220.6904351695112,440.09167239549146,3142.763405859072,4245.809571360305,5263.25528998218
b04iy,166.0,484.0,225.0,235.0,children,177.5,282.5,261.8163334602054,519.0829004215822,2904.2683521320737,3982.5254858248522,4874.136012828726
b05iy,154.0,396.0,210.0,216.0,children,173.1,252.9,243.9682663683265,441.79664342446847,3175.3022286501728,3942.915854722257,4876.419911888224
b07iy,112.0,422.0,282.0,307.0,children,243.3,345.7,306.959246170141,516.7614850155904,3021.6463622399547,4318.168394691889,4892.560310363991
b08iy,223.0,464.0,324.0,324.0,children,284.2,363.8,219.50013952630337,422.8286668030679,3192.2629011414133,4161.637266806356,5144.025227890667
b09iy,84.0,380.0,120.0,128.0,children,84.0,172.8,257.1775943410082,516.1461135089311,2912.148938593352,3828.2798802424536,5096.334098987911
b10iy,160.0,426.0,320.0,254.0,children,243.1,330.9,219.09625264295983,458.246460314021,3204.972163420559,4116.864768094964,4735.252083859144
b11iy,117.0,371.0,220.0,209.0,children,172.6,256.4,208.09339928044201,431.72142286652627,3052.3199936382584,4102.777224337532,4891.121055759374
b12iy,99.0,448.0,291.0,270.0,children,222.9,338.1,261.608862494153,521.1981771594607,3150.4611817177706,4189.287991624419,5309.812148984624
b13iy,89.0,323.0,122.0,147.0,children,95.9,173.1,237.82623781782,452.26698471794185,2863.045970462221,4216.866415387051,5057.263556267258
b14iy,148.0,475.0,320.0,257.0,children,234.5,342.5,206.37799721989123,422.7994299274864,3345.5804498253124,4215.020660851479,4998.643428958582
b15iy,109.0,438.0,139.0,180.0,children,109.0,213.8,264.27513962759974,474.5544715058304,3121.088317495565,4153.297765405549,5146.209380234697
b16iy,139.0,463.0,345.0,336.0,children,287.0,394.0,207.06898107529625,423.0411777797832,2997.727617970476,4403.907954396172,4752.737644449872
b17iy,92.0,423.0,195.0,163.0,children,124.4,233.6,257.52037877302587,493.9310654806071,2846.087010291081,4031.457616574461,4851.151831688054
b18iy,96.0,365.0,285.0,220.0,children,208.1,296.9,279.8648944846927,527.0057784682535,2818.7634982433606,3943.628590965551,4550.765824504545
b19iy,76.0,364.0,236.0,225.0,children,183.0,278.0,227.80819682548332,461.91815285443465,3198.203902248897,4554.724662592113,5251.034684618224
b21iy,108.0,506.0,327.0,322.0,children,258.8,390.2,245.0912055554548,409.11038506426854,2967.6128447442416,4160.200305450188,5011.000873504519
b22iy,133.0,458.0,168.0,170.9,children,133.0,223.1,263.7086385455812,537.6238787677587,3107.3586092264823,4312.839221792814,5220.126989747543
b23iy,139.0,416.0,204.0,264.0,children,188.3,279.7,288.7594368879212,414.78766144795,3220.388678496445,3992.1060142456167,4612.392238464133
b24iy,117.0,322.0,131.0,150.7,children,117.0,174.7,215.11254029530969,429.49404058572367,3253.3561134632214,4370.214378568301,5567.219906164391
b25iy,197.0,506.0,230.0,240.0,children,197.0,286.0,244.4420990767974,409.63133688978223,3091.1832755365767,3924.780009809659,4841.191951715319
b26iy,162.0,504.0,323.0,288.0,children,249.1,361.9,222.18268661355458,457.2261884924344,3196.2949574643812,4232.654379145737,4797.312854191604
b27iy,114.0,355.0,171.0,136.3,children,114.0,193.4,243.2115441213324,527.0241419954075,3052.739290841647,3862.6082293550494,5025.576042075352
b28iy,155.0,423.0,275.0,218.9,children,202.7,291.2,242.08618704443597,373.3007209566589,3075.902446984396,4292.962471839536,5027.71646736704
b29iy,97.0,366.0,200.0,168.0,children,139.6,228.4,256.97292684152563,392.47507183763054,3126.4800677975572,4441.104547543732,5216.513044930324
g01iy,299.0,613.0,435.0,423.0,children,377.2,480.8,221.29171375381318,387.3823252605685,3204.972415703394,4038.0629780064946,5193.736317142383
g02iy,114.0,362.0,164.0,225.0,children,153.6,235.4,238.89382716130774,480.5342286855891,3415.022099484703,4276.383325003996,4777.32539775306
g04iy,176.0,500.0,360.0,368.0,children,310.5,417.5,293.41506050551266,430.3831462789019,3300.279533722105,4139.261600986722,5265.269807351626
g05iy,166.0,471.0,224.0,240.0,children,181.7,282.3,239.51486238909638,459.09011956979026,3176.6474534877275,3811.4407238773706,4757.386504442141
g06iy,168.0,398.0,197.0,206.0,children,168.0,239.5,253.87971198518665,687.8267740573851,3086.763518180809,3965.6824912182256,5263.180838534269
g07iy,110.0,496.0,239.0,220.0,children,165.8,293.2,248.53213693481717,469.20162893612644,2806.8438305758195,4093.6480597682867,4936.944515990865
g08iy,183.0,573.0,314.0,300.0,children,242.7,371.3,261.95731947680747,466.8309058671115,3518.3187966766873,4376.377023869402,5154.60814883992
g09iy,130.0,529.0,238.0,223.0,children,164.7,296.3,294.9904721727721,485.67699391265216,3240.7695682285803,4263.571224250628,4994.372096764918
g10iy,131.0,423.0,273.0,289.0,children,232.8,329.2,226.37983868152946,450.64007384291716,3375.042039790198,4061.5485876536995,4869.791529417753
g11iy,166.0,448.0,260.0,364.0,children,265.5,358.5,234.51623199169245,448.0231302733265,2932.441659503471,4122.800239943525,4866.370776380617
g12iy,98.0,402.0,262.0,291.0,children,226.3,326.7,216.53340344376576,437.77681363820517,3416.157499112937,4476.663026374201,5165.576352922875
g13iy,112.0,508.0,358.0,368.0,children,297.7,428.3,279.35869541490575,436.4714263883124,3201.9581364530795,4035.8047604914887,4975.383682065635
g14iy,85.0,405.0,208.0,224.0,children,163.2,268.8,220.28976638483473,432.9775367116439,2819.867308347823,3905.386076908351,4859.054270481229
g15iy,147.0,504.0,274.0,256.0,children,206.1,323.9,255.18001387246477,453.9984791194459,3361.7266803423167,4233.422554778793,5304.702121608815
g17iy,86.0,352.0,155.0,134.4,children,100.8,188.6,277.2063916258178,462.41352953050693,3120.1528368583313,4009.2770603077506,4965.384829035513
g18iy,224.0,567.0,296.0,263.0,children,224.0,336.1,224.7503872370679,445.0410340876351,3393.8478870065815,4258.76703540183,5013.219703240937
g19iy,109.0,302.0,153.0,164.2,children,126.8,190.4,237.10126739211006,466.5036252266053,3099.538731976247,3864.3227910276364,5291.357389533417
g20iy,126.0,369.0,265.9,232.3,children,209.0,289.2,233.0804332561712,466.89677587973335,3314.550878983571,4217.597512502226,4952.37972494277
g21iy,156.0,414.0,289.9,240.0,children,222.4,307.5,238.82983179456562,470.4892401647393,3083.440910741908,3647.500310768684,4805.00254200539
m01oa,179.3,547.9,283.0,325.0,men,243.2,364.8,168.5136685419281,517.2472484308884,991.6455283041449,2557.1072678548076,3459.9657796300835
m02oa,158.0,419.0,206.0,187.0,men,158.0,239.6,102.78756599985326,540.1389330616544,926.8877995414745,2572.8572556338163,3056.076418285569
m03oa,122.0,539.0,272.0,206.0,men,170.2,307.8,96.6995231897799,504.8927931535151,890.7578603524491,2473.4459444705753,2972.053617321101
m04oa,132.0,432.0,259.0,257.0,men,208.5,307.5,144.86426959605757,456.70503188278263,857.2556021151061,2591.1377897098555,3474.7244263736334
m06oa,61.0,324.0,152.0,179.0,men,122.1,208.9,113.95588841285436,533.5426860027248,1007.0013567586835,2445.9047784221493,3433.5250947070576
m07oa,78.0,344.0,129.0,168.0,men,104.6,192.4,94.33327436042617,519.8412785874309,1094.1215725368504,2430.8753706283683,3548.766991091951
m08oa,79.0,364.0,172.0,178.0,men,128.0,222.0,125.53968516010403,505.6400232682921,896.6506559372104,2529.397173181104,3425.1277027109377
m09oa,114.0,454.0,193.0,224.0,men,152.4,264.6,131.21205021174225,497.78654773659633,958.7578434447532,2663.761502190896,3300.5745554464957
m10oa,117.0,386.0,195.0,157.0,men,131.6,220.4,152.12439177159757,500.71739686877623,1042.343719992561,2490.5628323556202,3195.4669416218157
m11oa,129.0,503.0,179.0,221.0,men,138.3,261.7,148.28921834112825,505.0764798276406,890.0709133058161,2405.5782334289124,3231.672082281398
m13oa,136.0,404.0,174.0,216.0,men,150.8,239.2,104.83776774102476,484.1991830399054,858.8505700470064,2636.3306553862253,3152.3121641453495
m14oa,119.0,388.0,184.0,179.0,men,137.1,225.9,105.79848712283959,491.1619294353186,1071.8981665761148,2347.5746009245045,3189.852139818439
m16oa,68.0,282.0,163.0,162.0,men,127.2,197.8,141.37744097913753,437.45231913597144,882.6100381084632,2547.58688071312,3105.540618968277
m17oa,115.0,387.0,226.0,218.0,men,177.1,266.9,147.33808129712182,440.0688432217485,779.8101037520261,2142.1156698870855,3482.901118246162
m18oa,140.0,477.0,323.0,327.0,men,269.4,380.6,137.6029541450268,461.9324361412689,801.581648331566,2597.776366021479,3457.1093315715093
m19oa,120.0,367.0,176.0,178.0,men,136.2,217.8,160.31784090019423,561.7826730301848,1024.5995629365195,2739.5336395575773,3550.470014680859
m20oa,94.0,413.0,136.0,113.0,men,94.0,177.1,131.12424905456837,548.2212067753201,1041.870934577001,2282.322800041285,3279.587015764296
m21oa,120.0,324.0,202.0,150.0,men,142.3,209.7,119.59231016002369,572.1734115080242,950.5463854016934,2200.3096841057663,3118.4612337843932
m22oa,112.0,399.0,200.0,174.0,men,139.6,234.4,120.22015604720559,539.3245283409917,1019.2744611242476,2562.9714383753358,3712.2513246360263
m23oa,138.0,417.0,261.0,264.0,men,216.5,308.5,116.45163409354282,469.46417897517495,813.7626560971718,2454.0408442987627,3334.854464970895
m24oa,78.0,311.0,116.0,152.0,men,95.6,172.4,125.32528621453858,536.3052034679065,1009.1898102494331,2307.6963256145555,3784.7454291831646
m25oa,72.0,333.0,114.0,104.0,men,72.0,152.1,111.42068883422203,491.42538201613075,951.3887458253471,2296.493121793332,3535.779900271251
m26oa,104.0,379.0,245.0,253.0,men,203.6,294.4,108.55349550134213,443.7953429441906,876.2339338125003,2406.461136745118,3078.8293923280685
m27oa,99.0,345.0,113.0,141.0,men,99.0,167.6,105.0791308626788,537.5896158376828,905.4421102526942,2437.8044899698584,3404.860286729546
m28oa,101.0,314.0,125.0,141.0,men,101.0,168.1,133.68376755755335,521.6245575038797,983.4050014909319,2681.3896602938657,3360.7920601589367
m29oa,92.0,330.0,160.0,176.0,men,128.7,207.3,118.31704236484427,523.2795824639509,902.5676228253417,2334.9400330810217,3169.5397486975435
m30oa,158.0,459.0,355.0,341.0,men,298.3,397.7,95.60194982174497,397.65243045072054,714.1239247471192,2590.147674236952,3370.229215292119
m31oa,72.0,247.0,86.0,94.0,men,72.0,118.9,149.70873052887205,467.26060268196943,866.7222041421328,2578.448135310079,3269.078329962999
m32oa,66.0,264.0,172.0,161.0,men,133.8,199.2,158.2202750022834,485.0153120966473,808.8697102361075,2485.1103153068543,3560.926379700181
m33oa,111.0,371.0,201.0,216.0,men,165.6,251.4,136.61644778486374,507.07987108401016,900.8767928046038,2465.6165754464582,3386.762590200049
m34oa,193.0,436.0,229.0,246.0,men,197.4,277.6,122.65401514610751,497.47755412957173,906.778912659791,2625.9079312054987,3659.4038835705933
m35oa,85.0,402.0,130.0,161.0,men,93.2,197.8,114.76319472442995,480.0407245961027,988.710944249361,2424.208096091771,3167.996197436345
m36oa,104.0,334.0,220.0,215.0,men,179.5,255.5,121.02878309417866,507.3367053437218,941.6907913015933,2489.3206158072453,3306.305944279068
m37oa,45.0,256.0,160.0,185.0,men,137.7,207.3,140.78951986444392,444.8904361750264,891.0272190401104,2214.780316661084,3161.227621760258
m38oa,81.0,290.0,98.0,98.0,men,81.0,132.5,138.02917181166836,546.7587680531338,1074.0541011695584,2476.361567288279,3494.117058147042
m39oa,93.0,345.0,216.0,208.0,men,170.4,253.6,147.97238983389332,455.63384684037385,818.427312918952,2353.3817542301,3000.0625484512857
m40oa,98.0,354.0,152.0,168.0,men,117.8,202.2,134.9123974906123,523.1228530348806,938.87374681509,2442.2356924244923,3807.0734788163336
m41oa,76.0,305.0,108.0,129.0,men,80.7,156.3,143.76992741256214,546.0536435559416,1016.7316105683084,2382.9799715100316,3392.953290454473
m42oa,107.0,396.0,191.0,127.0,men,111.3,206.7,132.03803385443732,539.4894175725219,864.8259941365548,2364.3841619959117,3367.5861070019287
m44oa,113.0,395.0,136.0,144.0,men,113.0,186.5,106.37150172209896,560.7036374848158,1022.4565876744366,2602.575506995503,3128.655584143977
m45oa,101.0,348.0,136.0,142.0,men,101.0,179.8,182.3824970683035,553.2957942722253,946.9209644448085,2608.6732868747945,3638.8910136740005
m47oa,114.0,407.0,261.0,277.0,men,220.7,317.3,140.75569654998105,485.4351746329795,898.49771242602,2375.024595361355,3231.229810594843
m48oa,82.0,314.0,217.0,216.0,men,178.2,254.8,130.38773757407512,491.4570788807878,906.8128927220419,2432.7657346226083,3672.1993519569633
m49oa,76.0,264.0,143.0,128.0,men,104.5,166.5,137.33886241316645,487.22547449376515,951.3199479983331,2499.7479761236964,3057.9466887681906
m50oa,92.0,343.0,104.0,123.0,men,92.0,154.9,118.33137550762288,582.6103490562476,1054.5153143191824,2353.129088967201,3425.6075163043884
w01oa,82.0,384.0,152.0,184.0,women,118.2,217.8,233.12615325707034,532.3837171743266,1140.3213143835023,2916.314545501871,4128.256431481082
w02oa,103.0,525.0,368.0,341.0,women,284.9,424.1,210.68020964042648,434.3022555233715,1022.3396691823594,2656.7708168374693,3780.0940342010376
w03oa,98.0,372.0,144.0,152.0,women,102.8,193.2,211.14083929175627,631.4158873402115,1133.431395632148,2859.4827458233694,3400.8760630705265
w04oa,106.0,516.0,179.0,194.0,women,118.8,254.1,226.48417633372972,631.2076800951148,1303.5322083538563,2911.0837736806343,4257.789434477514
w05oa,145.0,521.0,325.0,348.0,women,274.5,398.5,223.06834958631413,459.54121228857787,895.4381776635297,2466.3537010333753,4565.122838060117
w06oa,128.0,481.0,214.0,247.0,women,172.3,288.7,203.58872714171935,592.172777419347,1017.8018250795121,2630.801016186859,3842.3904092739085
w07oa,96.0,358.0,145.0,141.0,women,99.8,186.2,203.58072520374898,592.9018212834297,1001.9057998746207,2694.771399656291,4004.8752575240424
w08oa,105.0,409.0,288.0,266.0,women,226.8,327.2,248.7994570812778,530.0967397263662,1276.8318851415063,2935.2402954815243,4204.967165688227
w09oa,100.0,357.0,192.0,213.0,women,160.1,244.9,251.31093661569372,541.5314412839142,1007.9019907563891,2724.117872873216,3619.4086426671456
w10oa,85.0,448.0,306.0,260.0,women,223.1,342.9,220.06848036710937,466.3709529460469,993.1330550399125,2859.763926434093,4197.692338193633
w11oa,104.0,476.0,240.0,271.0,women,194.1,316.9,196.2358698747714,587.1549545090339,1136.4836621573556,2737.947257336369,3415.4175419646294
w12oa,136.0,455.0,192.0,240.0,women,163.4,268.6,234.5284005217455,658.070625343662,1201.1744050192444,2759.8342439794937,4045.123454504194
